Sample	Label
287	V
288	N
289	V
290	N
291	N
292	+
293	V
294	N
295	V
296	N
297	V
298	N
299	V
300	+
301	N
302	N
303	V
304	N
305	F
306	V
307	N
308	N
309	N
310	V
311	N
312	N
313	V
314	N
315	N
316	V
317	N
318	V
319	N
320	N
321	N
322	N
323	N
324	N
325	V
326	N
327	V
328	N
329	N
330	N
331	V
332	N
333	N
334	N
335	V
336	N
337	N
338	N
339	N
340	N
341	N
342	V
343	N
344	V
345	N
346	N
347	V
348	N
349	V
350	N
351	N
352	V
353	N
354	V
355	N
356	N
357	N
358	V
359	N
360	N
361	N
362	V
363	N
364	N
365	V
366	N
367	V
368	N
369	N
370	N
371	N
372	N
373	N
374	N
375	N
376	N
377	N
378	V
379	N
380	V
381	N
382	N
383	+
384	V
385	N
386	V
387	N
388	V
389	+
390	N
391	N
392	N
393	N
394	N
395	N
396	N
397	N
398	V
399	V
400	N
401	N
402	V
403	F
404	N
405	V
406	F
407	N
408	N
409	N
410	V
411	V
412	N
413	N
414	N
415	N
416	N
417	N
418	N
419	N
420	V
421	V
422	N
423	N
424	N
425	N
426	V
427	N
428	N
429	N
430	N
431	N
432	N
433	N
434	V
435	N
436	V
437	N
438	N
439	V
440	N
441	V
442	N
443	N
444	N
445	N
446	N
447	N
448	N
449	N
450	N
451	N
452	N
453	N
454	N
455	N
456	N
457	V
458	N
459	F
460	N
461	N
462	N
463	V
464	V
465	N
466	V
467	N
468	N
469	N
470	N
471	N
472	V
473	N
474	N
475	V
476	N
477	N
478	N
479	N
480	N
481	V
482	N
483	N
484	N
485	N
486	N
487	V
488	N
489	N
490	N
491	N
492	N
493	N
494	V
495	N
496	N
497	N
498	V
499	N
500	V
501	N
502	N
503	N
504	F
505	N
506	N
507	N
508	N
509	V
510	N
511	N
512	N
513	V
514	N
515	V
516	N
517	N
518	N
519	N
520	N
521	V
522	N
523	N
524	N
525	N
526	N
527	V
528	N
529	N
530	N
531	V
532	N
533	N
534	N
535	V
536	N
537	N
538	N
539	+
540	V
541	N
542	V
543	N
544	V
545	N
546	V
547	+
548	N
549	N
550	N
551	N
552	N
553	V
554	N
555	N
556	N
557	+
558	V
559	N
560	V
561	N
562	V
563	N
564	V
565	+
566	N
567	N
568	N
569	N
570	N
571	V
572	N
573	N
574	N
575	V
576	N
577	N
578	N
579	V
580	N
581	N
582	N
583	V
584	N
585	N
586	N
587	V
588	N
589	N
590	N
591	V
592	N
593	N
594	N
595	V
596	N
597	N
598	N
599	V
600	N
601	N
602	N
603	V
604	N
605	V
606	V
607	N
608	N
609	N
610	N
611	N
612	V
613	N
614	N
615	N
616	V
617	N
618	N
619	N
620	V
621	N
622	N
623	N
624	N
625	N
626	V
627	N
628	N
629	N
630	V
631	N
632	N
633	N
634	V
635	N
636	N
637	N
638	V
639	N
640	N
641	N
642	V
643	N
644	N
645	N
646	V
647	N
648	N
649	N
650	V
651	N
652	N
653	N
654	V
655	N
656	N
657	N
658	V
659	N
660	N
661	N
662	V
663	N
664	N
665	N
666	V
667	N
668	N
669	N
670	V
671	N
672	N
673	N
674	V
675	N
676	N
677	N
678	V
679	N
680	N
681	N
682	V
683	N
684	N
685	N
686	V
687	N
688	N
689	N
690	V
691	N
692	N
693	N
694	V
695	N
696	N
697	N
698	V
699	N
700	N
701	N
702	V
703	N
704	N
705	N
706	N
707	N
708	V
709	N
710	N
711	N
712	N
713	V
714	N
715	V
716	V
717	N
718	V
719	N
720	V
721	N
722	N
723	V
724	N
725	V
726	N
727	N
728	N
729	V
730	N
731	N
732	V
733	V
734	N
735	V
736	N
737	N
738	N
739	V
740	N
741	N
742	N
743	N
744	V
745	N
746	N
747	N
748	V
749	V
750	N
751	V
752	N
753	N
754	N
755	N
756	N
757	N
758	N
759	N
760	N
761	N
762	N
763	N
764	N
765	N
766	N
767	N
768	N
769	V
770	N
771	N
772	V
773	N
774	N
775	N
776	N
777	N
778	V
779	N
780	N
781	N
782	N
783	N
784	V
785	N
786	F
787	N
788	N
789	N
790	V
791	F
792	N
793	N
794	N
795	N
796	N
797	V
798	N
799	V
800	N
801	N
802	N
803	N
804	N
805	V
806	N
807	N
808	N
809	V
810	N
811	N
812	N
813	V
814	N
815	N
816	N
817	V
818	N
819	N
820	N
821	V
822	N
823	N
824	N
825	V
826	N
827	N
828	N
829	V
830	N
831	N
832	N
833	V
834	N
835	N
836	N
837	V
838	N
839	N
840	N
841	V
842	N
843	N
844	N
845	V
846	N
847	N
848	N
849	V
850	N
851	N
852	N
853	V
854	N
855	N
856	N
857	V
858	N
859	N
860	V
861	V
862	N
863	V
864	N
865	N
866	N
867	N
868	N
869	V
870	N
871	N
872	N
873	V
874	N
875	N
876	N
877	V
878	N
879	N
880	N
881	V
882	N
883	N
884	N
885	V
886	N
887	N
888	N
889	V
890	N
891	N
892	N
893	V
894	V
895	N
896	N
897	N
898	V
899	N
900	N
901	N
902	V
903	N
904	N
905	N
906	V
907	N
908	N
909	N
910	V
911	N
912	N
913	N
914	V
915	N
916	N
917	N
918	N
919	N
920	N
921	V
922	N
923	N
924	N
925	V
926	N
927	N
928	N
929	V
930	N
931	N
932	N
933	V
934	N
935	V
936	N
937	N
938	N
939	V
940	N
941	N
942	N
943	V
944	V
945	N
946	N
947	N
948	N
949	N
950	V
951	N
952	N
953	N
954	N
955	N
956	V
957	N
958	N
959	N
960	V
961	N
962	N
963	N
964	V
965	N
966	N
967	N
968	V
969	N
970	N
971	N
972	V
973	N
974	N
975	N
976	V
977	N
978	N
979	N
980	V
981	V
982	N
983	N
984	N
985	N
986	N
987	V
988	N
989	V
990	V
991	N
992	N
993	N
994	V
995	N
996	N
997	N
998	V
999	N
1000	V
1001	N
1002	N
1003	N
1004	V
1005	N
1006	N
1007	N
1008	V
1009	N
1010	N
1011	N
1012	V
1013	N
1014	N
1015	N
1016	V
1017	N
1018	N
1019	N
1020	+
1021	V
1022	V
1023	V
1024	+
1025	N
1026	V
1027	N
1028	N
1029	N
1030	N
1031	N
1032	V
1033	N
1034	N
1035	N
1036	N
1037	N
1038	V
1039	N
1040	N
1041	N
1042	V
1043	N
1044	N
1045	N
1046	V
1047	N
1048	N
1049	N
1050	V
1051	N
1052	N
1053	N
1054	V
1055	N
1056	N
1057	N
1058	V
1059	N
1060	N
1061	V
1062	N
1063	N
1064	N
1065	N
1066	N
1067	V
1068	N
1069	N
1070	N
1071	N
1072	N
1073	N
1074	V
1075	V
1076	N
1077	V
1078	N
1079	N
1080	N
1081	V
1082	V
1083	N
1084	N
1085	N
1086	N
1087	N
1088	V
1089	N
1090	V
1091	V
1092	N
1093	+
1094	V
1095	N
1096	V
1097	N
1098	V
1099	N
1100	V
1101	+
1102	N
1103	N
1104	N
1105	V
1106	N
1107	F
1108	N
1109	N
1110	N
1111	N
1112	N
1113	N
1114	N
1115	V
1116	V
1117	N
1118	V
1119	N
1120	V
1121	N
1122	N
1123	V
1124	N
1125	V
1126	N
1127	N
1128	N
1129	N
1130	N
1131	V
1132	N
1133	N
1134	N
1135	V
1136	N
1137	N
1138	N
1139	V
1140	N
1141	N
1142	N
1143	V
1144	N
1145	N
1146	V
1147	N
1148	N
1149	N
1150	N
1151	N
1152	N
1153	N
1154	N
1155	N
1156	N
1157	N
1158	V
1159	N
1160	N
1161	V
1162	N
1163	V
1164	N
1165	N
1166	V
1167	N
1168	N
1169	N
1170	N
1171	N
1172	N
1173	N
1174	V
1175	N
1176	N
1177	+
1178	V
1179	N
1180	V
1181	N
1182	V
1183	N
1184	V
1185	+
1186	N
1187	N
1188	+
1189	V
1190	N
1191	V
1192	N
1193	V
1194	N
1195	V
1196	+
1197	N
1198	N
1199	+
1200	V
1201	N
1202	V
1203	N
1204	V
1205	N
1206	V
1207	+
1208	N
1209	N
1210	V
1211	N
1212	V
1213	N
1214	N
1215	N
1216	V
1217	N
1218	N
1219	N
1220	N
1221	N
1222	N
1223	V
1224	N
1225	V
1226	N
1227	N
1228	N
1229	V
1230	V
1231	N
1232	V
1233	N
1234	N
1235	V
1236	N
1237	N
1238	N
1239	N
1240	N
1241	V
1242	N
1243	V
1244	N
1245	N
1246	N
1247	V
1248	|
1249	N
1250	N
1251	N
1252	V
1253	N
1254	N
1255	N
1256	V
1257	N
1258	N
1259	N
1260	V
1261	N
1262	N
1263	V
1264	|
1265	N
1266	N
1267	N
1268	N
1269	N
1270	N
1271	V
1272	N
1273	V
1274	N
1275	N
1276	V
1277	N
1278	N
1279	N
1280	V
1281	N
1282	N
1283	N
1284	V
1285	N
1286	N
1287	V
1288	N
1289	N
1290	N
1291	V
1292	N
1293	N
1294	N
1295	V
1296	N
1297	N
1298	N
1299	V
1300	N
1301	N
1302	N
1303	V
1304	N
1305	N
1306	N
1307	V
1308	N
1309	N
1310	N
1311	V
1312	N
1313	N
1314	N
1315	V
1316	N
1317	N
1318	V
1319	N
1320	N
1321	N
1322	N
1323	N
1324	N
1325	N
1326	V
1327	N
1328	N
1329	N
1330	V
1331	N
1332	N
1333	V
1334	N
1335	N
1336	N
1337	N
1338	N
1339	N
1340	N
1341	V
1342	N
1343	N
1344	V
1345	N
1346	V
1347	N
1348	N
1349	V
1350	N
1351	N
1352	N
1353	N
1354	N
1355	N
1356	N
1357	N
1358	N
1359	N
1360	N
1361	N
1362	N
1363	N
1364	N
1365	N
1366	N
1367	N
1368	N
1369	N
1370	V
1371	V
1372	N
1373	V
1374	N
1375	N
1376	N
1377	V
1378	V
1379	N
1380	N
1381	N
1382	N
1383	N
1384	V
1385	N
1386	N
1387	N
1388	V
1389	N
1390	N
1391	N
1392	N
1393	N
1394	V
1395	N
1396	N
1397	N
1398	N
1399	N
1400	N
1401	N
1402	N
1403	N
1404	N
1405	V
1406	N
1407	N
1408	N
1409	N
1410	N
1411	N
1412	N
1413	+
1414	V
1415	N
1416	V
1417	N
1418	V
1419	+
1420	N
1421	N
1422	N
1423	V
1424	N
1425	N
1426	V
1427	N
1428	N
1429	N
1430	N
1431	N
1432	N
1433	N
1434	V
1435	N
1436	N
1437	V
1438	N
1439	N
1440	N
1441	N
1442	N
1443	V
1444	N
1445	N
1446	N
1447	V
1448	N
1449	N
1450	N
1451	+
1452	V
1453	N
1454	V
1455	N
1456	V
1457	+
1458	N
1459	N
1460	V
1461	V
1462	N
1463	N
1464	N
1465	V
1466	N
1467	N
1468	N
1469	N
1470	N
1471	V
1472	N
1473	N
1474	N
1475	N
1476	N
1477	N
1478	+
1479	V
1480	N
1481	V
1482	N
1483	V
1484	N
1485	V
1486	N
1487	V
1488	+
1489	N
1490	N
1491	+
1492	V
1493	N
1494	V
1495	N
1496	V
1497	+
1498	N
1499	N
1500	N
1501	V
1502	N
1503	F
1504	+
1505	V
1506	N
1507	V
1508	N
1509	V
1510	N
1511	V
1512	+
1513	N
1514	N
1515	V
1516	N
1517	V
1518	N
1519	N
1520	+
1521	V
1522	N
1523	V
1524	N
1525	V
1526	+
1527	N
1528	N
1529	V
1530	N
1531	V
1532	N
1533	N
1534	+
1535	V
1536	N
1537	V
1538	N
1539	V
1540	N
1541	V
1542	+
1543	N
1544	N
1545	N
1546	V
1547	N
1548	N
1549	N
1550	V
1551	N
1552	N
1553	V
1554	N
1555	V
1556	N
1557	N
1558	N
1559	N
1560	N
1561	V
1562	N
1563	N
1564	N
1565	V
1566	N
1567	N
1568	N
1569	V
1570	N
1571	N
1572	N
1573	V
1574	V
1575	N
1576	V
1577	N
1578	N
1579	N
1580	V
1581	N
1582	N
1583	N
1584	V
1585	N
1586	N
1587	V
1588	N
1589	V
1590	N
1591	N
1592	V
1593	N
1594	V
1595	N
1596	N
1597	N
1598	N
1599	N
1600	N
1601	N
1602	N
1603	N
1604	N
1605	N
1606	N
1607	N
1608	N
1609	N
1610	N
1611	V
1612	N
1613	N
1614	N
1615	V
1616	N
1617	V
1618	N
1619	N
1620	N
1621	V
1622	N
1623	V
1624	N
1625	N
1626	N
1627	N
1628	N
1629	V
1630	N
1631	V
1632	N
1633	N
1634	N
1635	N
1636	N
1637	N
1638	N
1639	N
1640	N
1641	N
1642	N
1643	N
1644	V
1645	N
1646	N
1647	N
1648	V
1649	N
1650	N
1651	N
1652	V
1653	N
1654	N
1655	N
1656	N
1657	N
1658	N
1659	N
1660	F
1661	N
1662	N
1663	V
1664	N
1665	N
1666	N
1667	N
1668	N
1669	N
1670	N
1671	N
1672	N
1673	N
1674	N
1675	N
1676	N
1677	N
1678	N
1679	N
1680	N
1681	V
1682	N
1683	N
1684	N
1685	N
1686	N
1687	N
1688	N
1689	N
1690	N
1691	N
1692	V
1693	N
1694	V
1695	N
1696	V
1697	V
1698	N
1699	N
1700	N
1701	N
1702	N
1703	N
1704	N
1705	N
1706	N
1707	N
1708	N
1709	N
1710	N
1711	N
1712	N
1713	V
1714	N
1715	V
1716	N
1717	N
1718	N
1719	N
1720	V
1721	N
1722	V
1723	N
1724	N
1725	V
1726	N
1727	V
1728	V
1729	N
1730	N
1731	N
1732	V
1733	N
1734	V
1735	N
1736	N
1737	V
1738	N
1739	V
1740	N
1741	N
1742	V
1743	N
1744	V
1745	N
1746	N
1747	N
1748	N
1749	N
1750	+
1751	V
1752	N
1753	V
1754	N
1755	V
1756	+
1757	N
1758	N
1759	N
1760	V
1761	N
1762	N
1763	N
1764	V
1765	N
1766	N
1767	V
1768	N
1769	V
1770	N
1771	N
1772	N
1773	V
1774	N
1775	N
1776	N
1777	V
1778	N
1779	N
1780	N
1781	V
1782	N
1783	N
1784	N
1785	V
1786	N
1787	N
1788	N
1789	N
1790	N
1791	V
1792	N
1793	N
1794	N
1795	N
1796	N
1797	V
1798	N
1799	V
1800	N
1801	N
1802	N
1803	N
1804	N
1805	V
1806	N
1807	N
1808	N
1809	A
1810	N
1811	N
1812	V
1813	N
1814	V
1815	N
1816	N
1817	N
1818	V
1819	N
1820	N
1821	N
1822	V
1823	N
1824	N
1825	N
1826	V
1827	N
1828	N
1829	V
1830	N
1831	N
1832	N
1833	N
1834	N
1835	V
1836	N
1837	V
1838	N
1839	N
1840	V
1841	N
1842	V
1843	N
1844	N
1845	V
1846	N
1847	V
1848	N
1849	N
1850	V
1851	N
1852	V
1853	N
1854	N
1855	N
1856	N
1857	N
1858	V
1859	N
1860	N
1861	N
1862	V
1863	N
1864	N
1865	N
1866	N
1867	N
1868	V
1869	N
1870	N
1871	N
1872	N
1873	N
1874	V
1875	N
1876	V
1877	N
1878	N
1879	N
1880	N
1881	N
1882	N
1883	N
1884	N
1885	V
1886	N
1887	V
1888	N
1889	N
1890	N
1891	V
1892	V
1893	N
1894	V
1895	N
1896	N
1897	N
1898	N
1899	N
1900	V
1901	N
1902	N
1903	N
1904	A
1905	N
1906	N
1907	N
1908	V
1909	N
1910	N
1911	N
1912	V
1913	N
1914	N
1915	N
1916	V
1917	N
1918	N
1919	A
1920	N
1921	N
1922	N
1923	N
1924	N
1925	N
1926	V
1927	N
1928	N
1929	N
1930	V
1931	N
1932	N
1933	V
1934	N
1935	N
1936	N
1937	+
1938	V
1939	N
1940	V
1941	N
1942	V
1943	+
1944	N
1945	N
1946	N
1947	N
1948	N
1949	V
1950	N
1951	N
1952	N
1953	N
1954	N
1955	N
1956	N
1957	N
1958	N
1959	V
1960	N
1961	N
1962	N
1963	N
1964	N
1965	V
1966	N
1967	N
1968	N
1969	N
1970	N
1971	N
1972	N
1973	N
1974	N
1975	V
1976	N
1977	V
1978	N
1979	N
1980	N
1981	N
1982	V
1983	V
1984	N
1985	V
1986	N
1987	V
1988	N
1989	N
1990	V
1991	N
1992	V
1993	N
1994	N
1995	N
1996	N
1997	N
1998	N
1999	V
2000	N
2001	V
2002	N
2003	N
2004	N
2005	N
2006	N
2007	V
2008	N
2009	N
2010	N
2011	N
2012	N
2013	V
2014	V
2015	N
2016	V
2017	N
2018	N
2019	N
2020	N
2021	N
2022	N
2023	V
2024	N
2025	V
2026	N
2027	N
2028	N
2029	V
2030	V
2031	N
2032	V
2033	N
2034	N
2035	V
2036	N
2037	V
2038	N
2039	N
2040	V
2041	N
2042	V
2043	V
2044	N
2045	N
2046	N
2047	V
2048	N
2049	N
2050	V
2051	N
2052	V
2053	N
2054	N
2055	+
2056	V
2057	N
2058	V
2059	N
2060	V
2061	+
2062	N
2063	N
2064	V
2065	N
2066	N
2067	N
2068	V
2069	N
2070	N
2071	N
2072	V
2073	N
2074	N
2075	N
2076	V
2077	N
2078	N
2079	N
2080	V
2081	N
2082	N
2083	N
2084	V
2085	N
2086	N
2087	N
2088	V
2089	N
2090	N
2091	N
2092	V
2093	N
2094	V
2095	N
2096	N
2097	N
2098	V
2099	N
2100	N
2101	N
2102	N
2103	N
2104	N
2105	N
2106	N
2107	N
2108	N
2109	N
2110	N
2111	N
2112	N
2113	N
2114	N
2115	N
2116	N
2117	N
2118	N
2119	V
2120	N
2121	N
2122	N
2123	V
2124	N
2125	V
2126	N
2127	N
2128	N
2129	N
2130	V
2131	N
2132	N
2133	N
2134	V
2135	N
2136	N
2137	N
2138	N
2139	N
2140	V
2141	N
2142	N
2143	N
2144	V
2145	N
2146	N
2147	N
2148	V
2149	N
2150	V
2151	N
2152	N
2153	N
2154	N
2155	V
2156	N
2157	N
2158	N
2159	V
2160	N
2161	N
2162	N
2163	V
2164	N
2165	V
2166	N
2167	N
2168	N
2169	V
2170	V
2171	N
2172	V
2173	V
2174	N
2175	N
2176	N
2177	N
2178	N
2179	V
2180	N
2181	N
2182	N
2183	V
2184	N
2185	N
2186	N
2187	V
2188	N
2189	N
2190	N
2191	V
2192	N
2193	N
2194	N
2195	N
2196	N
2197	N
2198	N
2199	N
2200	N
2201	V
2202	N
2203	N
2204	N
2205	V
2206	N
2207	N
2208	N
2209	V
2210	N
2211	N
2212	N
2213	N
2214	N
2215	N
2216	N
2217	V
2218	N
2219	N
2220	N
2221	V
2222	N
2223	N
2224	N
2225	V
2226	N
2227	N
2228	N
2229	V
2230	N
2231	N
2232	N
2233	V
2234	N
2235	N
2236	N
2237	V
2238	N
2239	N
2240	N
2241	V
2242	N
2243	N
2244	N
2245	V
2246	N
2247	N
2248	N
2249	V
2250	N
2251	N
2252	N
2253	V
2254	N
2255	N
2256	N
2257	V
2258	N
2259	N
2260	N
2261	V
2262	N
2263	N
2264	N
2265	V
2266	N
2267	N
2268	N
2269	V
2270	N
2271	N
2272	N
2273	V
2274	N
2275	N
2276	N
2277	V
2278	N
2279	N
2280	N
2281	V
2282	N
2283	N
2284	N
2285	V
2286	N
2287	N
2288	N
2289	V
2290	N
2291	N
2292	N
2293	V
2294	N
2295	N
2296	N
2297	V
2298	N
2299	N
2300	N
2301	V
2302	N
2303	N
2304	N
2305	V
2306	V
2307	N
2308	V
2309	N
2310	N
2311	N
2312	V
2313	N
2314	N
2315	N
2316	V
2317	V
2318	N
2319	V
2320	N
2321	N
2322	N
2323	N
2324	N
2325	V
2326	N
2327	N
2328	N
2329	V
2330	V
2331	N
2332	V
2333	N
2334	V
2335	N
2336	N
2337	N
2338	V
2339	N
2340	N
2341	N
2342	V
2343	V
2344	N
2345	N
2346	N
2347	N
2348	V
2349	V
2350	N
2351	N
2352	V
2353	N
2354	N
2355	+
2356	V
2357	V
2358	V
2359	+
2360	N
2361	V
2362	V
2363	N
2364	+
2365	V
2366	V
2367	V
2368	+
2369	N
2370	V
2371	N
2372	N
2373	N
2374	N
2375	V
2376	N
2377	V
2378	V
2379	N
2380	N
2381	N
2382	V
2383	N
2384	N
2385	V
2386	N
2387	N
2388	N
2389	V
2390	N
2391	N
2392	N
2393	+
2394	V
2395	V
2396	V
2397	+
2398	N
2399	N
2400	N
2401	V
2402	N
2403	V
2404	N
2405	N
2406	N
2407	N
2408	N
2409	N
2410	N
2411	N
2412	V
2413	N
2414	N
2415	N
2416	V
2417	N
2418	N
2419	N
2420	V
2421	N
2422	N
2423	N
2424	V
2425	N
2426	N
2427	N
2428	V
2429	N
2430	N
2431	N
2432	V
2433	N
2434	N
2435	N
2436	V
2437	N
2438	N
2439	N
2440	V
2441	N
2442	N
2443	N
2444	V
2445	N
2446	N
2447	N
2448	V
2449	N
2450	N
2451	N
2452	V
2453	N
2454	N
2455	N
2456	V
2457	N
2458	N
2459	N
2460	V
2461	N
2462	N
2463	N
2464	V
2465	N
2466	N
2467	N
2468	V
2469	N
2470	N
2471	N
2472	N
2473	N
2474	N
2475	N
2476	N
2477	N
2478	N
2479	N
2480	N
2481	N
2482	N
2483	+
2484	V
2485	N
2486	V
2487	N
2488	V
2489	N
2490	V
2491	+
2492	N
2493	N
2494	N
2495	V
2496	N
2497	N
2498	N
2499	V
2500	N
2501	N
2502	N
2503	V
2504	N
2505	N
2506	N
2507	V
2508	N
2509	N
2510	N
2511	V
2512	V
2513	N
2514	V
2515	N
2516	N
2517	N
2518	V
2519	N
2520	V
2521	N
2522	N
2523	N
2524	N
2525	N
2526	N
2527	N
2528	N
2529	N
2530	V
2531	N
2532	N
2533	N
2534	V
2535	N
2536	V
2537	N
2538	N
2539	N
2540	V
2541	N
2542	N
2543	N
2544	V
2545	N
2546	N
2547	N
2548	V
2549	V
2550	N
2551	V
2552	N
2553	V
2554	N
2555	V
2556	V
2557	N
2558	N
2559	N
2560	V
2561	N
2562	V
2563	N
2564	N
2565	N
2566	V
2567	N
2568	N
2569	N
2570	V
2571	N
2572	N
2573	N
2574	V
2575	N
2576	N
2577	N
2578	V
2579	V
2580	N
2581	V
2582	V
2583	N
2584	N
2585	V
2586	N
2587	V
2588	N
2589	N
2590	N
2591	V
2592	N
2593	N
2594	V
2595	N
2596	N
2597	N
2598	V
2599	N
2600	N
2601	N
2602	V
2603	N
2604	N
2605	N
2606	V
2607	N
2608	N
2609	N
2610	V
2611	N
2612	N
2613	N
2614	V
2615	N
2616	N
2617	N
2618	V
2619	N
2620	N
2621	N
2622	V
2623	N
2624	N
2625	N
2626	V
2627	N
2628	N
2629	N
2630	V
2631	N
2632	N
2633	N
2634	V
2635	N
2636	N
2637	N
2638	V
2639	N
2640	N
2641	N
2642	V
2643	N
2644	N
2645	N
2646	V
2647	N
2648	N
2649	N
2650	V
2651	N
2652	N
2653	N
2654	V
2655	N
2656	N
2657	N
2658	V
2659	N
2660	N
2661	N
2662	V
2663	N
2664	N
2665	N
2666	+
2667	V
2668	N
2669	V
2670	N
2671	V
2672	+
2673	N
2674	N
2675	N
2676	N
2677	N
2678	N
2679	N
2680	N
2681	V
2682	N
2683	V
2684	V
2685	N
2686	N
2687	N
2688	V
2689	N
2690	N
2691	N
2692	V
2693	N
2694	N
2695	N
2696	V
2697	N
2698	N
2699	N
2700	V
2701	N
2702	N
2703	N
2704	V
2705	N
2706	N
2707	N
2708	V
2709	N
2710	N
2711	N
2712	V
2713	N
2714	N
2715	N
2716	V
2717	N
2718	N
2719	N
2720	V
2721	N
2722	N
2723	N
2724	V
2725	N
2726	N
2727	N
2728	V
2729	N
2730	N
2731	N
2732	V
2733	N
2734	N
2735	N
2736	V
2737	N
2738	N
2739	N
2740	V
2741	N
2742	N
2743	N
2744	V
2745	N
2746	N
2747	N
2748	V
2749	N
2750	N
2751	N
2752	V
2753	N
2754	N
2755	N
2756	V
2757	N
2758	N
2759	N
2760	V
2761	N
2762	N
2763	N
2764	V
2765	N
2766	N
2767	V
2768	N
2769	N
2770	N
2771	V
2772	N
2773	N
2774	N
2775	V
2776	N
2777	N
2778	N
2779	V
2780	N
2781	N
2782	N
2783	V
2784	N
2785	N
2786	N
2787	V
2788	N
2789	N
2790	N
2791	V
2792	N
2793	N
2794	N
2795	V
2796	N
2797	N
2798	N
2799	V
2800	N
2801	N
2802	N
2803	V
2804	N
2805	N
2806	N
2807	V
2808	N
2809	N
2810	N
2811	V
2812	N
2813	N
2814	N
2815	V
2816	N
2817	N
2818	N
2819	V
2820	N
2821	N
2822	N
2823	V
2824	N
2825	N
2826	N
2827	V
2828	N
2829	N
2830	N
2831	V
2832	N
2833	N
2834	N
2835	V
2836	N
2837	N
2838	N
2839	V
2840	N
2841	N
2842	N
2843	V
2844	N
2845	N
2846	N
2847	V
2848	N
2849	N
2850	N
2851	V
2852	N
2853	N
2854	N
2855	V
2856	N
2857	N
2858	N
2859	V
2860	N
2861	N
2862	N
2863	V
2864	N
2865	N
2866	N
2867	V
2868	N
2869	N
2870	N
2871	V
2872	N
2873	N
2874	N
2875	V
2876	N
2877	N
2878	N
2879	V
2880	V
2881	N
2882	V
2883	N
2884	V
2885	N
2886	N
2887	N
2888	F
2889	N
2890	N
2891	N
2892	V
2893	N
2894	V
2895	V
2896	N
2897	N
2898	N
2899	V
2900	N
2901	N
2902	N
2903	V
2904	N
2905	N
2906	N
2907	V
2908	N
2909	N
2910	N
2911	V
2912	N
2913	N
2914	N
2915	V
2916	N
2917	N
2918	N
2919	V
2920	N
2921	N
2922	N
2923	V
2924	N
2925	N
2926	N
2927	V
2928	N
2929	N
2930	N
2931	+
2932	V
2933	N
2934	V
2935	N
2936	V
2937	N
2938	V
2939	N
2940	V
2941	+
2942	N
2943	N
2944	N
2945	N
2946	N
2947	V
2948	V
2949	N
2950	N
2951	N
2952	V
2953	N
2954	V
2955	N
2956	N
2957	N
2958	V
2959	N
2960	N
2961	V
2962	N
2963	N
2964	V
2965	N
2966	V
2967	N
2968	N
2969	V
2970	N
2971	N
2972	N
2973	V
2974	N
2975	N
2976	N
2977	V
2978	N
2979	A
2980	N
2981	N
2982	N
2983	N
2984	N
2985	V
2986	N
2987	N
2988	N
2989	V
2990	N
2991	N
2992	N
2993	V
2994	N
2995	N
2996	N
