Sample	Label
593	N
594	V
595	N
596	N
597	N
598	V
599	N
600	N
601	~
602	N
603	V
604	N
605	N
606	N
607	V
608	N
609	N
610	V
611	N
612	N
613	N
614	V
615	N
616	N
617	F
618	V
619	N
620	N
621	N
622	N
623	N
624	N
625	F
626	N
627	N
628	N
629	V
630	N
631	N
632	N
633	V
634	N
635	N
636	F
637	V
638	N
639	N
640	N
641	N
642	N
643	N
644	V
645	N
646	N
647	N
648	V
649	N
650	N
651	N
652	V
653	N
654	N
655	N
656	F
657	N
658	N
659	N
660	|
661	N
662	N
663	N
664	N
665	N
666	|
667	N
668	N
669	N
670	F
671	N
672	N
673	N
674	+
675	V
676	N
677	N
678	V
679	~
680	N
681	N
682	V
683	N
684	N
685	V
686	+
687	N
688	F
689	V
690	N
691	V
692	N
693	N
694	F
695	V
696	N
697	N
698	V
699	N
700	N
701	F
702	V
703	N
704	V
705	N
706	N
707	F
708	V
709	N
710	V
711	N
712	N
713	N
714	V
715	N
716	N
717	F
718	V
719	N
720	F
721	V
722	N
723	F
724	V
725	N
726	N
727	F
728	V
729	N
730	N
731	V
732	N
733	N
734	V
735	V
736	N
737	F
738	V
739	N
740	F
741	V
742	N
743	N
744	V
745	N
746	N
747	V
748	V
749	N
750	V
751	N
752	N
753	F
754	V
755	N
756	V
757	V
758	N
759	F
760	V
761	N
762	F
763	V
764	N
765	V
766	V
767	N
768	F
769	V
770	N
771	F
772	V
773	N
774	F
775	V
776	N
777	F
778	V
779	N
780	F
781	V
782	N
783	F
784	V
785	N
786	V
787	V
788	N
789	F
790	V
791	N
792	F
793	V
794	N
795	F
796	V
797	N
798	F
799	V
800	N
801	F
802	V
803	N
804	F
805	V
806	N
807	F
808	V
809	N
810	F
811	V
812	N
813	N
814	N
815	N
816	N
817	V
818	V
819	N
820	V
821	V
822	N
823	V
824	V
825	N
826	V
827	V
828	N
829	V
830	V
831	N
832	V
833	V
834	N
835	V
836	V
837	N
838	V
839	V
840	N
841	V
842	V
843	N
844	V
845	V
846	N
847	V
848	V
849	N
850	F
851	V
852	N
853	F
854	V
855	N
856	V
857	V
858	N
859	V
860	V
861	N
862	F
863	V
864	N
865	V
866	V
867	N
868	V
869	V
870	N
871	V
872	V
873	N
874	F
875	V
876	N
877	V
878	V
879	N
880	V
881	V
882	N
883	V
884	V
885	N
886	V
887	V
888	N
889	V
890	V
891	N
892	V
893	V
894	N
895	V
896	V
897	N
898	V
899	V
900	N
901	V
902	V
903	N
904	V
905	V
906	N
907	V
908	V
909	N
910	F
911	V
912	N
913	F
914	V
915	N
916	V
917	V
918	N
919	V
920	V
921	N
922	V
923	V
924	N
925	F
926	V
927	N
928	F
929	V
930	N
931	V
932	V
933	N
934	V
935	V
936	N
937	V
938	V
939	N
940	V
941	V
942	N
943	V
944	V
945	N
946	F
947	V
948	N
949	N
950	F
951	N
952	N
953	F
954	V
955	N
956	V
957	V
958	N
959	V
960	V
961	N
962	F
963	V
964	N
965	V
966	V
967	N
968	V
969	V
970	N
971	V
972	V
973	N
974	F
975	V
976	N
977	F
978	V
979	N
980	F
981	V
982	N
983	V
984	V
985	N
986	F
987	V
988	N
989	V
990	V
991	N
992	V
993	V
994	N
995	V
996	V
997	N
998	F
999	V
1000	N
1001	F
1002	V
1003	N
1004	F
1005	V
1006	N
1007	V
1008	V
1009	N
1010	F
1011	V
1012	N
1013	F
1014	V
1015	N
1016	F
1017	V
1018	N
1019	F
1020	V
1021	N
1022	F
1023	V
1024	N
1025	F
1026	V
1027	N
1028	V
1029	V
1030	N
1031	V
1032	V
1033	N
1034	F
1035	V
1036	N
1037	F
1038	V
1039	N
1040	F
1041	V
1042	N
1043	F
1044	V
1045	N
1046	F
1047	V
1048	N
1049	F
1050	V
1051	N
1052	F
1053	V
1054	N
1055	F
1056	V
1057	N
1058	F
1059	V
1060	N
1061	F
1062	V
1063	N
1064	F
1065	V
1066	N
1067	F
1068	V
1069	N
1070	F
1071	V
1072	N
1073	F
1074	N
1075	N
1076	V
1077	V
1078	N
1079	V
1080	V
1081	N
1082	N
1083	N
1084	N
1085	N
1086	N
1087	N
1088	N
1089	N
1090	N
1091	N
1092	N
1093	N
1094	F
1095	V
1096	N
1097	F
1098	V
1099	N
1100	F
1101	V
1102	N
1103	N
1104	V
1105	N
1106	N
1107	F
1108	V
1109	N
1110	F
1111	V
1112	N
1113	N
1114	N
1115	N
1116	N
1117	F
1118	V
1119	N
1120	N
1121	V
1122	N
1123	F
1124	V
1125	N
1126	F
1127	V
1128	N
1129	F
1130	V
1131	N
1132	N
1133	V
1134	N
1135	F
1136	V
1137	N
1138	V
1139	V
1140	N
1141	F
1142	V
1143	N
1144	F
1145	V
1146	N
1147	F
1148	V
1149	N
1150	F
1151	V
1152	N
1153	F
1154	V
1155	N
1156	F
1157	V
1158	N
1159	F
1160	V
1161	N
1162	F
1163	V
1164	N
1165	F
1166	V
1167	N
1168	F
1169	V
1170	N
1171	F
1172	V
1173	N
1174	F
1175	V
1176	N
1177	F
1178	V
1179	N
1180	F
1181	V
1182	N
1183	F
1184	V
1185	N
1186	F
1187	V
1188	N
1189	F
1190	V
1191	N
1192	F
1193	V
1194	N
1195	V
1196	V
1197	N
1198	F
1199	V
1200	N
1201	F
1202	V
1203	N
1204	F
1205	V
1206	N
1207	V
1208	V
1209	N
1210	F
1211	V
1212	N
1213	F
1214	V
1215	N
1216	F
1217	V
1218	N
1219	F
1220	V
1221	N
1222	F
1223	V
1224	N
1225	V
1226	V
1227	N
1228	F
1229	V
1230	N
1231	V
1232	V
1233	N
1234	F
1235	V
1236	N
1237	F
1238	V
1239	N
1240	F
1241	V
1242	N
1243	F
1244	V
1245	N
1246	F
1247	V
1248	N
1249	F
1250	V
1251	N
1252	F
1253	V
1254	N
1255	F
1256	V
1257	N
1258	V
1259	V
1260	N
1261	V
1262	V
1263	N
1264	F
1265	V
1266	N
1267	V
1268	V
1269	N
1270	V
1271	V
1272	N
1273	F
1274	V
1275	N
1276	F
1277	V
1278	N
1279	F
1280	V
1281	N
1282	F
1283	V
1284	N
1285	F
1286	V
1287	N
1288	F
1289	V
1290	N
1291	V
1292	V
1293	N
1294	V
1295	V
1296	N
1297	V
1298	V
1299	N
1300	F
1301	V
1302	N
1303	F
1304	V
1305	N
1306	F
1307	V
1308	N
1309	F
1310	V
1311	N
1312	V
1313	V
1314	N
1315	F
1316	V
1317	N
1318	F
1319	V
1320	N
1321	V
1322	V
1323	N
1324	F
1325	V
1326	N
1327	V
1328	V
1329	N
1330	V
1331	V
1332	N
1333	F
1334	V
1335	N
1336	F
1337	V
1338	N
1339	V
1340	V
1341	N
1342	V
1343	V
1344	N
1345	F
1346	V
1347	N
1348	F
1349	V
1350	N
1351	F
1352	V
1353	N
1354	F
1355	V
1356	N
1357	F
1358	V
1359	N
1360	F
1361	V
1362	N
1363	V
1364	V
1365	N
1366	V
1367	V
1368	N
1369	F
1370	V
1371	N
1372	F
1373	V
1374	N
1375	V
1376	V
1377	N
1378	F
1379	V
1380	N
1381	F
1382	V
1383	N
1384	F
1385	V
1386	N
1387	F
1388	V
1389	N
1390	F
1391	V
1392	N
1393	F
1394	V
1395	N
1396	F
1397	V
1398	N
1399	F
1400	V
1401	N
1402	F
1403	V
1404	N
1405	F
1406	V
1407	N
1408	F
1409	V
1410	N
1411	V
1412	V
1413	N
1414	V
1415	V
1416	N
1417	F
1418	V
1419	N
1420	F
1421	V
1422	N
1423	F
1424	V
1425	N
1426	F
1427	V
1428	N
1429	F
1430	V
1431	N
1432	F
1433	V
1434	N
1435	F
1436	V
1437	N
1438	F
1439	V
1440	N
1441	F
1442	V
1443	N
1444	V
1445	V
1446	N
1447	V
1448	V
1449	N
1450	F
1451	V
1452	N
1453	F
1454	V
1455	N
1456	F
1457	V
1458	N
1459	F
1460	V
1461	N
1462	F
1463	V
1464	N
1465	F
1466	V
1467	N
1468	F
1469	V
1470	N
1471	F
1472	V
1473	N
1474	F
1475	V
1476	N
1477	F
1478	V
1479	N
1480	N
1481	V
1482	N
1483	N
1484	V
1485	N
1486	V
1487	V
1488	N
1489	F
1490	V
1491	N
1492	N
1493	N
1494	N
1495	N
1496	N
1497	N
1498	N
1499	N
1500	F
1501	V
1502	N
1503	F
1504	V
1505	N
1506	N
1507	N
1508	V
1509	N
1510	N
1511	F
1512	N
1513	N
1514	F
1515	V
1516	N
1517	N
1518	N
1519	V
1520	N
1521	N
1522	F
1523	V
1524	~
1525	N
1526	V
1527	V
1528	~
1529	N
1530	N
1531	V
1532	N
1533	|
1534	N
1535	F
1536	V
1537	|
1538	N
1539	~
1540	F
1541	+
1542	V
1543	N
1544	N
1545	V
1546	N
1547	N
1548	V
1549	+
1550	N
1551	N
1552	F
1553	V
1554	N
1555	F
1556	V
1557	N
1558	F
1559	+
1560	V
1561	N
1562	N
1563	V
1564	N
1565	N
1566	V
1567	+
1568	N
1569	N
1570	V
1571	V
1572	N
1573	V
1574	V
1575	N
1576	V
1577	V
1578	N
1579	F
1580	V
1581	N
1582	F
1583	V
1584	V
1585	N
1586	V
1587	N
1588	N
1589	V
1590	V
1591	N
1592	V
1593	N
1594	N
1595	V
1596	V
1597	N
1598	V
1599	V
1600	N
1601	V
1602	N
1603	N
1604	F
1605	V
1606	N
1607	V
1608	V
1609	N
1610	V
1611	N
1612	N
1613	F
1614	V
1615	N
1616	N
1617	V
1618	N
1619	N
1620	F
1621	V
1622	N
1623	N
1624	N
1625	N
1626	N
1627	V
1628	V
1629	N
1630	V
1631	V
1632	N
1633	V
1634	V
1635	N
1636	F
1637	V
1638	N
1639	V
1640	V
1641	N
1642	V
1643	V
1644	N
1645	V
1646	V
1647	N
1648	+
1649	V
1650	N
1651	N
1652	V
1653	N
1654	N
1655	V
1656	N
1657	N
1658	V
1659	+
1660	N
1661	V
1662	V
1663	N
1664	V
1665	V
1666	N
1667	N
1668	F
1669	V
1670	N
1671	V
1672	V
1673	N
1674	V
1675	N
1676	N
1677	F
1678	N
1679	N
1680	V
1681	N
1682	V
1683	V
1684	N
1685	V
1686	V
1687	N
1688	F
1689	V
1690	N
1691	V
1692	V
1693	N
1694	+
1695	V
1696	N
1697	N
1698	V
1699	N
1700	N
1701	V
1702	N
1703	N
1704	V
1705	N
1706	N
1707	V
1708	+
1709	N
1710	N
1711	F
1712	V
1713	N
1714	N
1715	V
1716	N
1717	F
1718	V
1719	V
1720	N
1721	N
1722	N
1723	V
1724	V
1725	N
1726	N
1727	F
1728	V
1729	N
1730	V
1731	V
1732	N
1733	V
1734	N
1735	N
1736	F
1737	V
1738	N
1739	V
1740	V
1741	N
1742	V
1743	V
1744	N
1745	N
1746	+
1747	V
1748	N
1749	N
1750	V
1751	N
1752	N
1753	V
1754	N
1755	N
1756	V
1757	N
1758	N
1759	V
1760	N
1761	N
1762	V
1763	N
1764	N
1765	V
1766	N
1767	F
1768	V
1769	V
1770	+
1771	N
1772	N
1773	F
1774	V
1775	V
1776	N
1777	N
1778	F
1779	V
1780	N
1781	V
1782	V
1783	N
1784	F
1785	V
1786	N
1787	N
1788	F
1789	V
1790	N
1791	F
1792	V
1793	N
1794	V
1795	N
1796	N
1797	V
1798	V
1799	N
1800	N
1801	V
1802	N
1803	N
1804	V
1805	N
1806	S
1807	V
1808	V
1809	N
1810	S
1811	F
1812	V
1813	N
1814	+
1815	V
1816	N
1817	N
1818	V
1819	N
1820	N
1821	V
1822	N
1823	N
1824	V
1825	V
1826	N
1827	N
1828	V
1829	N
1830	N
1831	V
1832	N
1833	N
1834	V
1835	N
1836	N
1837	V
1838	V
1839	N
1840	N
1841	V
1842	N
1843	N
1844	V
1845	N
1846	N
1847	V
1848	N
1849	N
1850	V
1851	N
1852	N
1853	V
1854	N
1855	N
1856	V
1857	N
1858	N
1859	V
1860	N
1861	N
1862	V
1863	N
1864	N
1865	V
1866	N
1867	N
1868	V
1869	N
1870	N
1871	V
1872	N
1873	N
1874	V
1875	+
1876	N
1877	N
1878	V
1879	V
1880	N
1881	V
1882	N
1883	N
1884	V
1885	N
1886	N
1887	V
1888	N
1889	F
1890	V
1891	V
1892	N
1893	N
1894	V
1895	N
1896	+
1897	V
1898	N
1899	N
1900	V
1901	N
1902	N
1903	V
1904	N
1905	N
1906	V
1907	N
1908	N
1909	V
1910	N
1911	N
1912	V
1913	N
1914	N
1915	V
1916	N
1917	N
1918	V
1919	N
1920	N
1921	V
1922	N
1923	N
1924	V
1925	N
1926	N
1927	V
1928	N
1929	N
1930	V
1931	N
1932	N
1933	V
1934	N
1935	N
1936	V
1937	N
1938	N
1939	V
1940	N
1941	N
1942	V
1943	N
1944	N
1945	V
1946	N
1947	N
1948	V
1949	N
1950	N
1951	V
1952	N
1953	N
1954	V
1955	N
1956	N
1957	V
1958	N
1959	N
1960	V
1961	~
1962	N
1963	N
1964	V
1965	N
1966	N
1967	V
1968	+
1969	N
1970	N
1971	F
1972	N
1973	N
1974	N
1975	N
1976	N
1977	N
1978	N
1979	N
1980	N
1981	N
1982	N
1983	N
1984	N
1985	N
1986	N
1987	N
1988	N
1989	N
1990	N
1991	N
1992	N
1993	N
1994	N
1995	N
1996	N
1997	N
1998	N
1999	N
2000	N
2001	N
2002	N
2003	F
2004	F
2005	N
2006	F
2007	F
2008	N
2009	F
2010	N
2011	|
2012	N
2013	N
2014	N
2015	N
2016	N
2017	N
2018	N
2019	F
2020	N
2021	N
2022	F
2023	N
2024	N
2025	N
2026	N
2027	~
2028	N
2029	F
2030	N
2031	N
2032	~
2033	N
2034	N
2035	N
2036	N
2037	N
2038	N
2039	N
2040	N
2041	N
2042	N
2043	N
2044	N
2045	F
2046	N
2047	N
2048	N
2049	N
2050	N
2051	F
2052	N
2053	N
2054	F
2055	~
2056	N
2057	N
2058	F
2059	N
2060	N
2061	~
2062	N
2063	N
2064	N
2065	N
2066	V
2067	N
2068	N
2069	V
2070	N
2071	N
2072	F
2073	N
2074	N
2075	N
2076	F
2077	N
2078	N
2079	V
2080	|
2081	N
2082	N
2083	F
2084	N
2085	N
2086	F
2087	N
2088	N
2089	F
2090	N
2091	N
2092	N
2093	V
2094	N
2095	N
2096	F
2097	N
2098	N
2099	N
2100	N
2101	N
2102	N
2103	N
2104	F
2105	N
2106	N
2107	N
2108	N
2109	V
2110	N
2111	V
2112	N
2113	N
2114	F
2115	N
2116	N
2117	F
2118	N
2119	N
2120	+
2121	V
2122	N
2123	N
2124	V
2125	N
2126	N
2127	V
2128	N
2129	N
2130	V
2131	N
2132	N
2133	~
2134	V
2135	+
2136	N
2137	|
2138	N
2139	|
2140	Q
2141	N
2142	N
2143	F
2144	N
2145	N
2146	F
2147	V
2148	N
2149	N
2150	V
2151	V
2152	N
2153	V
2154	N
2155	N
2156	N
2157	~
2158	~
2159	Q
2160	N
2161	N
2162	F
2163	N
2164	N
2165	V
2166	N
2167	N
2168	V
2169	N
2170	~
2171	N
2172	F
2173	N
2174	N
2175	F
2176	N
2177	N
2178	V
2179	N
2180	N
2181	N
2182	N
2183	N
2184	V
2185	N
2186	N
2187	V
2188	N
2189	N
2190	F
2191	N
2192	N
2193	N
2194	N
2195	N
2196	N
2197	N
2198	N
2199	N
2200	N
2201	N
2202	N
2203	N
2204	N
2205	F
2206	N
2207	N
2208	F
2209	N
2210	N
2211	F
2212	N
2213	N
2214	N
2215	F
2216	N
2217	N
2218	N
2219	N
2220	N
2221	N
2222	V
2223	N
2224	N
2225	V
2226	V
2227	N
2228	N
2229	N
2230	N
2231	N
2232	V
2233	N
2234	V
2235	N
2236	F
2237	V
2238	N
2239	V
2240	N
2241	N
2242	V
2243	N
2244	N
2245	N
2246	N
2247	N
2248	V
2249	V
2250	N
2251	V
2252	N
2253	N
2254	N
2255	N
2256	N
2257	N
2258	F
2259	N
2260	N
2261	V
2262	N
2263	V
2264	N
2265	N
2266	F
2267	N
2268	N
2269	V
2270	N
2271	V
2272	N
2273	N
2274	F
2275	N
2276	N
2277	V
2278	N
2279	N
2280	V
2281	V
2282	N
2283	+
2284	V
2285	N
2286	N
2287	V
2288	N
2289	N
2290	V
2291	N
2292	N
2293	V
2294	+
2295	N
2296	V
2297	N
2298	N
2299	F
2300	N
2301	N
2302	N
2303	N
2304	N
2305	N
2306	N
2307	N
2308	N
2309	N
2310	N
2311	F
2312	N
2313	N
2314	N
2315	F
2316	N
2317	N
2318	F
2319	N
2320	N
2321	N
2322	V
2323	N
2324	N
2325	V
2326	N
2327	N
2328	V
2329	N
2330	V
2331	N
2332	N
2333	V
2334	N
2335	N
2336	F
2337	N
2338	N
2339	V
2340	N
2341	V
2342	N
2343	N
2344	V
2345	V
2346	~
2347	N
2348	V
2349	N
2350	N
2351	V
2352	N
2353	N
2354	F
2355	N
2356	N
2357	+
2358	~
2359	V
2360	N
2361	N
2362	V
2363	N
2364	N
2365	V
2366	N
2367	N
2368	V
2369	+
2370	N
2371	N
2372	F
2373	N
2374	N
2375	V
2376	N
2377	F
2378	+
2379	V
2380	N
2381	N
2382	V
2383	N
2384	N
2385	V
2386	+
2387	N
2388	N
2389	V
2390	V
2391	N
2392	V
2393	N
2394	N
2395	N
2396	V
2397	N
2398	N
2399	F
2400	N
2401	N
2402	N
2403	V
2404	N
2405	N
2406	F
2407	N
2408	N
2409	N
2410	V
2411	N
2412	N
2413	V
2414	N
2415	N
2416	F
2417	V
2418	N
2419	F
2420	N
2421	N
2422	V
2423	N
2424	N
2425	V
2426	N
2427	N
2428	F
2429	N
2430	N
2431	F
2432	V
2433	N
2434	+
2435	V
2436	N
2437	N
2438	V
2439	N
2440	N
2441	V
2442	+
2443	N
2444	N
2445	F
2446	N
2447	N
2448	V
2449	V
2450	N
2451	V
2452	N
2453	N
2454	F
2455	N
2456	N
2457	+
2458	V
2459	N
2460	N
2461	V
2462	N
2463	N
2464	V
2465	N
2466	N
2467	V
2468	N
2469	N
2470	V
2471	V
2472	+
2473	N
2474	F
2475	N
2476	N
2477	V
2478	N
2479	N
2480	F
2481	N
2482	N
2483	F
2484	N
2485	N
2486	N
2487	V
2488	N
2489	N
2490	V
2491	N
2492	F
2493	V
2494	N
2495	V
2496	N
2497	N
2498	N
2499	V
2500	N
2501	N
2502	V
2503	N
2504	F
2505	V
2506	N
2507	N
2508	V
2509	N
2510	N
2511	F
2512	N
2513	N
2514	V
2515	N
2516	N
2517	V
2518	N
2519	N
2520	V
2521	V
2522	N
2523	V
2524	N
2525	N
2526	N
2527	F
2528	N
2529	N
2530	F
2531	N
2532	N
2533	V
2534	N
2535	V
2536	N
2537	N
2538	F
2539	N
2540	N
2541	~
2542	F
2543	N
2544	N
2545	V
2546	N
2547	N
2548	~
2549	V
2550	N
2551	N
2552	F
2553	N
2554	N
2555	F
2556	N
2557	N
2558	F
2559	V
2560	N
2561	F
2562	+
2563	V
2564	N
2565	N
2566	V
2567	N
2568	N
2569	V
2570	N
2571	N
2572	V
2573	N
2574	F
2575	V
2576	+
2577	N
2578	F
2579	N
2580	N
2581	N
2582	V
2583	N
2584	F
2585	V
2586	N
2587	N
2588	V
2589	N
2590	N
2591	F
2592	V
2593	N
2594	N
2595	N
2596	N
2597	N
2598	N
2599	N
2600	N
2601	F
2602	~
2603	N
2604	N
2605	N
2606	V
2607	N
2608	N
2609	F
2610	N
2611	N
2612	F
2613	V
2614	N
2615	N
2616	V
2617	N
2618	N
2619	F
2620	N
2621	N
2622	F
2623	V
2624	N
2625	V
2626	N
2627	N
2628	F
2629	N
2630	N
2631	V
2632	N
2633	N
2634	F
2635	N
2636	N
2637	V
2638	N
2639	N
2640	N
2641	V
2642	N
2643	N
2644	F
2645	N
2646	~
2647	N
2648	N
2649	N
2650	N
2651	N
2652	+
2653	V
2654	N
2655	N
2656	V
2657	N
2658	N
2659	V
2660	N
2661	N
2662	V
2663	N
2664	N
2665	V
2666	N
2667	N
2668	V
2669	N
2670	N
2671	V
2672	N
2673	N
2674	V
2675	N
2676	N
2677	V
2678	N
2679	N
2680	V
2681	N
2682	N
2683	V
2684	N
2685	N
2686	V
2687	N
2688	N
2689	V
2690	N
2691	N
2692	V
2693	N
2694	N
2695	V
2696	N
2697	N
2698	V
2699	N
2700	N
2701	V
2702	N
2703	N
2704	V
2705	N
2706	N
2707	V
2708	N
2709	V
2710	N
2711	N
2712	V
2713	N
2714	N
2715	V
2716	N
2717	N
2718	V
2719	N
2720	N
2721	V
2722	N
2723	N
2724	V
2725	V
2726	N
2727	V
2728	N
2729	N
2730	V
2731	N
2732	N
2733	V
2734	N
2735	N
2736	V
2737	V
2738	+
2739	N
2740	N
2741	N
2742	V
2743	V
2744	N
2745	N
2746	V
2747	N
2748	N
2749	V
2750	N
2751	V
2752	V
2753	N
2754	V
2755	N
2756	N
2757	V
2758	N
2759	N
2760	V
2761	N
2762	V
2763	V
2764	N
2765	V
2766	N
2767	F
2768	V
2769	N
2770	V
2771	N
2772	N
2773	V
2774	N
2775	N
2776	V
2777	N
2778	V
2779	N
2780	N
2781	V
2782	V
2783	N
2784	N
2785	V
2786	N
2787	N
2788	V
2789	V
2790	N
2791	N
2792	V
2793	N
2794	F
2795	V
2796	N
2797	+
2798	V
2799	N
2800	N
2801	V
2802	N
2803	N
2804	V
2805	N
2806	N
2807	V
2808	N
2809	N
2810	V
2811	N
2812	N
2813	V
2814	N
2815	N
2816	V
2817	N
2818	N
2819	V
2820	+
2821	N
2822	N
2823	F
2824	N
2825	N
2826	F
2827	N
2828	N
2829	F
2830	N
2831	N
2832	V
2833	N
2834	F
2835	V
2836	N
2837	V
2838	N
2839	V
2840	V
2841	N
2842	V
2843	N
2844	F
2845	V
2846	N
2847	V
2848	N
2849	N
2850	V
2851	V
2852	N
2853	V
2854	N
2855	V
2856	V
2857	N
2858	N
2859	N
2860	F
2861	V
2862	V
2863	N
2864	N
2865	V
2866	N
2867	V
2868	N
2869	V
2870	V
2871	N
2872	V
2873	V
2874	N
2875	V
2876	N
2877	N
2878	V
2879	N
2880	N
2881	V
2882	V
2883	N
2884	N
2885	V
2886	N
2887	V
2888	N
2889	V
2890	V
2891	N
2892	V
2893	N
2894	V
2895	N
2896	N
2897	V
2898	N
2899	N
2900	V
2901	V
2902	N
2903	N
2904	V
2905	N
2906	V
2907	V
2908	N
2909	V
2910	N
2911	F
2912	V
2913	N
2914	V
2915	N
2916	N
2917	V
2918	V
2919	N
2920	V
2921	N
2922	N
2923	V
2924	V
2925	N
2926	V
2927	V
2928	N
2929	V
2930	N
2931	N
2932	V
2933	N
2934	N
2935	V
2936	N
2937	V
2938	V
2939	N
2940	V
2941	N
2942	V
2943	V
2944	N
2945	V
2946	N
2947	N
2948	F
2949	V
2950	N
2951	V
2952	V
2953	N
2954	V
2955	N
2956	V
2957	V
2958	N
2959	V
2960	N
2961	N
2962	V
2963	V
2964	N
2965	V
2966	N
2967	N
2968	V
2969	V
2970	N
2971	V
2972	N
2973	N
2974	V
2975	V
2976	N
2977	V
2978	N
2979	N
2980	V
2981	V
2982	N
2983	V
2984	N
2985	V
2986	N
2987	N
2988	V
2989	N
2990	N
2991	V
2992	V
2993	N
2994	V
2995	N
