Sample	Label
593	N
594	N
595	N
596	N
597	N
598	N
599	N
600	N
601	N
602	N
603	N
604	N
605	N
606	~
607	N
608	N
609	~
610	N
611	N
612	N
613	N
614	N
615	N
616	N
617	+
618	V
619	N
620	V
621	N
622	V
623	N
624	V
625	N
626	V
627	N
628	V
629	V
630	N
631	V
632	+
633	N
634	N
635	N
636	N
637	N
638	N
639	+
640	V
641	N
642	V
643	N
644	V
645	N
646	V
647	+
648	N
649	N
650	N
651	N
652	N
653	N
654	N
655	N
656	N
657	N
658	N
659	N
660	N
661	N
662	N
663	N
664	N
665	N
666	N
667	N
668	N
669	A
670	N
671	+
672	V
673	N
674	V
675	N
676	V
677	N
678	V
679	N
680	V
681	N
682	V
683	N
684	V
685	N
686	V
687	N
688	V
689	N
690	V
691	N
692	V
693	N
694	V
695	N
696	V
697	+
698	N
699	N
700	A
701	V
702	N
703	V
704	N
705	N
706	N
707	N
708	N
709	N
710	N
711	N
712	+
713	V
714	N
715	V
716	N
717	V
718	N
719	V
720	N
721	V
722	+
723	N
724	N
725	N
726	N
727	N
728	N
729	+
730	V
731	N
732	V
733	N
734	V
735	N
736	V
737	V
738	N
739	V
740	+
741	N
742	N
743	N
744	N
745	N
746	N
747	N
748	N
749	N
750	+
751	V
752	N
753	~
754	V
755	N
756	V
757	N
758	V
759	N
760	V
761	N
762	V
763	~
764	N
765	V
766	+
767	N
768	N
769	N
770	N
771	N
772	N
773	N
774	N
775	V
776	N
777	N
778	V
779	N
780	N
781	N
782	+
783	V
784	N
785	V
786	N
787	V
788	N
789	V
790	N
791	V
792	N
793	V
794	+
795	N
796	N
797	+
798	V
799	N
800	V
801	N
802	V
803	N
804	V
805	N
806	V
807	+
808	N
809	N
810	N
811	N
812	N
813	N
814	A
815	N
816	+
817	V
818	N
819	V
820	N
821	V
822	+
823	N
824	N
825	N
826	N
827	N
828	N
829	N
830	N
831	N
832	N
833	N
834	N
835	N
836	N
837	N
838	N
839	N
840	N
841	N
842	N
843	N
844	N
845	N
846	N
847	N
848	N
849	N
850	N
851	N
852	N
853	N
854	N
855	N
856	N
857	N
858	N
859	N
860	N
861	N
862	N
863	N
864	N
865	N
866	N
867	N
868	N
869	N
870	N
871	N
872	N
873	N
874	N
875	+
876	V
877	N
878	V
879	N
880	V
881	N
882	V
883	N
884	V
885	N
886	V
887	N
888	V
889	N
890	V
891	N
892	V
893	N
894	V
895	N
896	V
897	V
898	~
899	N
900	V
901	N
902	V
903	N
904	V
905	N
906	V
907	N
908	V
909	N
910	V
911	N
912	V
913	N
914	V
915	~
916	N
917	V
918	N
919	V
920	N
921	V
922	~
923	N
924	V
925	N
926	V
927	N
928	V
929	N
930	V
931	N
932	V
933	N
934	V
935	V
936	N
937	V
938	V
939	~
940	N
941	V
942	+
943	~
944	N
945	N
946	F
947	N
948	+
949	V
950	~
951	N
952	V
953	N
954	V
955	N
956	V
957	N
958	V
959	N
960	V
961	+
962	~
963	N
964	N
965	N
966	N
967	N
968	N
969	N
970	~
971	N
972	N
973	N
974	N
975	N
976	~
977	N
978	N
979	N
980	A
981	~
982	N
983	V
984	N
985	+
986	V
987	V
988	V
989	+
990	N
991	V
992	N
993	V
994	~
995	N
996	N
997	N
998	N
999	N
1000	N
1001	N
1002	N
1003	N
1004	+
1005	V
1006	N
1007	V
1008	N
1009	V
1010	N
1011	V
1012	+
1013	N
1014	N
1015	N
1016	V
1017	N
1018	V
1019	N
1020	V
1021	V
1022	N
1023	V
1024	N
1025	N
1026	N
1027	V
1028	N
1029	V
1030	N
1031	N
1032	N
1033	V
1034	N
1035	V
1036	N
1037	N
1038	N
1039	V
1040	V
1041	N
1042	N
1043	N
1044	V
1045	N
1046	V
1047	N
1048	N
1049	N
1050	V
1051	N
1052	N
1053	N
1054	V
1055	N
1056	N
1057	N
1058	V
1059	N
1060	V
1061	N
1062	N
1063	N
1064	V
1065	N
1066	V
1067	N
1068	N
1069	N
1070	V
1071	N
1072	V
1073	N
1074	N
1075	N
1076	V
1077	N
1078	V
1079	N
1080	N
1081	N
1082	V
1083	N
1084	V
1085	N
1086	N
1087	N
1088	N
1089	N
1090	N
1091	N
1092	~
1093	N
1094	N
1095	V
1096	N
1097	V
1098	N
1099	N
1100	N
1101	N
1102	N
1103	N
1104	N
1105	N
1106	N
1107	N
1108	N
1109	N
1110	A
1111	N
1112	+
1113	V
1114	N
1115	V
1116	N
1117	V
1118	+
1119	N
1120	N
1121	N
1122	+
1123	V
1124	N
1125	V
1126	N
1127	V
1128	+
1129	N
1130	N
1131	N
1132	V
1133	N
1134	V
1135	N
1136	N
1137	N
1138	A
1139	N
1140	V
1141	N
1142	V
1143	N
1144	N
1145	N
1146	N
1147	N
1148	V
1149	N
1150	V
1151	N
1152	N
1153	N
1154	N
1155	N
1156	N
1157	N
1158	N
1159	N
1160	N
1161	N
1162	N
1163	N
1164	+
1165	V
1166	N
1167	V
1168	N
1169	V
1170	+
1171	N
1172	A
1173	N
1174	+
1175	V
1176	N
1177	V
1178	N
1179	V
1180	N
1181	V
1182	+
1183	N
1184	~
1185	N
1186	N
1187	N
1188	N
1189	N
1190	N
1191	N
1192	N
1193	N
1194	N
1195	N
1196	N
1197	N
1198	N
1199	N
1200	N
1201	N
1202	N
1203	N
1204	N
1205	N
1206	N
1207	N
1208	N
1209	N
1210	A
1211	N
1212	N
1213	N
1214	N
1215	N
1216	N
1217	N
1218	N
1219	N
1220	N
1221	N
1222	N
1223	N
1224	+
1225	V
1226	N
1227	V
1228	N
1229	V
1230	+
1231	N
1232	N
1233	N
1234	N
1235	N
1236	A
1237	N
1238	+
1239	V
1240	N
1241	V
1242	N
1243	V
1244	N
1245	V
1246	N
1247	V
1248	+
1249	N
1250	N
1251	N
1252	+
1253	V
1254	N
1255	V
1256	N
1257	V
1258	N
1259	V
1260	+
1261	N
1262	N
1263	N
1264	V
1265	N
1266	V
1267	V
1268	N
1269	V
1270	N
1271	N
1272	N
1273	N
1274	N
1275	N
1276	N
1277	+
1278	V
1279	N
1280	V
1281	N
1282	V
1283	+
1284	N
1285	N
1286	N
1287	V
1288	N
1289	V
1290	N
1291	N
1292	N
1293	N
1294	N
1295	N
1296	N
1297	N
1298	N
1299	N
1300	N
1301	V
1302	N
1303	V
1304	N
1305	N
1306	N
1307	V
1308	V
1309	N
1310	N
1311	N
1312	N
1313	N
1314	N
1315	N
1316	N
1317	N
1318	N
1319	V
1320	N
1321	N
1322	N
1323	V
1324	N
1325	N
1326	N
1327	V
1328	N
1329	N
1330	N
1331	V
1332	N
1333	N
1334	N
1335	V
1336	N
1337	N
1338	N
1339	V
1340	N
1341	N
1342	N
1343	N
1344	N
1345	N
1346	N
1347	N
1348	N
1349	N
1350	N
1351	N
1352	N
1353	N
1354	N
1355	N
1356	N
1357	N
1358	N
1359	N
1360	N
1361	N
1362	N
1363	N
1364	N
1365	N
1366	N
1367	N
1368	N
1369	N
1370	N
1371	N
1372	N
1373	N
1374	N
1375	N
1376	N
1377	N
1378	N
1379	N
1380	N
1381	N
1382	N
1383	N
1384	N
1385	V
1386	N
1387	N
1388	N
1389	N
1390	N
1391	N
1392	N
1393	N
1394	N
1395	N
1396	N
1397	N
1398	N
1399	N
1400	N
1401	N
1402	N
1403	N
1404	N
1405	N
1406	N
1407	N
1408	N
1409	N
1410	N
1411	N
1412	N
1413	N
1414	N
1415	N
1416	N
1417	~
1418	V
1419	N
1420	N
1421	N
1422	N
1423	N
1424	V
1425	N
1426	N
1427	N
1428	N
1429	N
1430	N
1431	N
1432	N
1433	N
1434	N
1435	N
1436	N
1437	N
1438	N
1439	N
1440	N
1441	N
1442	N
1443	N
1444	N
1445	N
1446	N
1447	N
1448	V
1449	N
1450	N
1451	N
1452	N
1453	N
1454	V
1455	N
1456	N
1457	N
1458	V
1459	N
1460	N
1461	N
1462	V
1463	N
1464	N
1465	N
1466	N
1467	N
1468	N
1469	N
1470	V
1471	N
1472	N
1473	N
1474	N
1475	N
1476	~
1477	N
1478	N
1479	N
1480	N
1481	N
1482	N
1483	+
1484	V
1485	N
1486	V
1487	N
1488	V
1489	+
1490	N
1491	N
1492	N
1493	N
1494	N
1495	N
1496	N
1497	N
1498	+
1499	V
1500	V
1501	V
1502	V
1503	+
1504	N
1505	N
1506	N
1507	N
1508	V
1509	N
1510	V
1511	~
1512	N
1513	N
1514	N
1515	N
1516	N
1517	N
1518	N
1519	N
1520	N
1521	+
1522	V
1523	N
1524	V
1525	N
1526	V
1527	N
1528	V
1529	N
1530	V
1531	+
1532	N
1533	A
1534	N
1535	+
1536	~
1537	V
1538	N
1539	V
1540	N
1541	V
1542	N
1543	V
1544	N
1545	V
1546	+
1547	N
1548	A
1549	N
1550	+
1551	V
1552	N
1553	V
1554	N
1555	~
1556	V
1557	N
1558	V
1559	V
1560	+
1561	N
1562	N
1563	~
1564	N
1565	N
1566	N
1567	N
1568	+
1569	V
1570	N
1571	V
1572	N
1573	V
1574	N
1575	V
1576	+
1577	N
1578	N
1579	+
1580	V
1581	N
1582	V
1583	N
1584	V
1585	N
1586	V
1587	N
1588	V
1589	+
1590	N
1591	N
1592	N
1593	N
1594	N
1595	N
1596	N
1597	V
1598	N
1599	V
1600	V
1601	N
1602	+
1603	V
1604	~
1605	N
1606	V
1607	N
1608	V
1609	N
1610	V
1611	N
1612	V
1613	N
1614	V
1615	N
1616	V
1617	N
1618	V
1619	N
1620	V
1621	N
1622	V
1623	N
1624	V
1625	N
1626	V
1627	N
1628	V
1629	N
1630	V
1631	N
1632	V
1633	N
1634	V
1635	N
1636	V
1637	N
1638	V
1639	N
1640	V
1641	N
1642	V
1643	N
1644	V
1645	N
1646	V
1647	N
1648	V
1649	N
1650	V
1651	V
1652	N
1653	V
1654	N
1655	V
1656	+
1657	N
1658	N
1659	N
1660	N
1661	A
1662	N
1663	N
1664	N
1665	N
1666	N
1667	N
1668	N
1669	N
1670	N
1671	N
1672	N
1673	N
1674	N
1675	N
1676	+
1677	V
1678	N
1679	V
1680	N
1681	V
1682	N
1683	V
1684	N
1685	V
1686	N
1687	V
1688	N
1689	V
1690	N
1691	V
1692	N
1693	V
1694	N
1695	V
1696	N
1697	+
1698	V
1699	V
1700	F
1701	+
1702	N
1703	V
1704	N
1705	V
1706	N
1707	V
1708	N
1709	V
1710	N
1711	V
1712	N
1713	V
1714	N
1715	V
1716	N
1717	V
1718	N
1719	V
1720	N
1721	V
1722	N
1723	V
1724	N
1725	V
1726	N
1727	V
1728	N
1729	V
1730	N
1731	V
1732	N
1733	V
1734	N
1735	V
1736	V
1737	N
1738	V
1739	N
1740	+
1741	V
1742	V
1743	V
1744	V
1745	+
1746	N
1747	V
1748	N
1749	V
1750	N
1751	V
1752	V
1753	N
1754	V
1755	N
1756	V
1757	N
1758	V
1759	N
1760	V
1761	N
1762	V
1763	N
1764	V
1765	N
1766	V
1767	V
1768	N
1769	V
1770	N
1771	V
1772	N
1773	V
1774	N
1775	V
1776	+
1777	N
1778	N
1779	+
1780	V
1781	N
1782	V
1783	N
1784	V
1785	N
1786	V
1787	N
1788	V
1789	N
1790	+
1791	V
1792	V
1793	V
1794	+
1795	N
1796	V
1797	N
1798	V
1799	N
1800	V
1801	N
1802	V
1803	N
1804	V
1805	~
1806	N
1807	V
1808	N
1809	V
1810	N
1811	V
1812	N
1813	~
1814	V
1815	N
1816	V
1817	V
1818	N
1819	V
1820	+
1821	N
1822	N
1823	N
1824	N
1825	N
1826	N
1827	N
1828	N
1829	V
1830	N
1831	V
1832	V
1833	N
1834	+
1835	V
1836	N
1837	V
1838	N
1839	V
1840	+
1841	N
1842	N
1843	+
1844	V
1845	N
1846	V
1847	N
1848	V
1849	N
1850	V
1851	N
1852	V
1853	N
1854	V
1855	V
1856	N
1857	V
1858	N
1859	V
1860	N
1861	V
1862	N
1863	V
1864	N
1865	V
1866	N
1867	V
1868	V
1869	N
1870	V
1871	N
1872	V
1873	N
1874	V
1875	N
1876	V
1877	N
1878	V
1879	N
1880	V
1881	N
1882	V
1883	N
1884	V
1885	N
1886	V
1887	N
1888	V
1889	V
1890	N
1891	V
1892	N
1893	V
1894	N
1895	V
1896	N
1897	V
1898	N
1899	V
1900	N
1901	V
1902	N
1903	V
1904	N
1905	V
1906	N
1907	V
1908	N
1909	V
1910	N
1911	V
1912	N
1913	V
1914	N
1915	V
1916	N
1917	V
1918	N
1919	V
1920	N
1921	V
1922	N
1923	V
1924	N
1925	V
1926	N
1927	V
1928	N
1929	V
1930	N
1931	V
1932	N
1933	V
1934	N
1935	V
1936	N
1937	V
1938	N
1939	V
1940	N
1941	V
1942	N
1943	V
1944	~
1945	N
1946	V
1947	N
1948	V
1949	N
1950	V
1951	N
1952	V
1953	N
1954	V
1955	N
1956	V
1957	N
1958	V
1959	N
1960	V
1961	N
1962	V
1963	N
1964	V
1965	N
1966	V
1967	N
1968	V
1969	N
1970	V
1971	N
1972	V
1973	N
1974	V
1975	N
1976	V
1977	N
1978	V
1979	N
1980	V
1981	N
1982	V
1983	N
1984	V
1985	N
1986	V
1987	N
1988	V
1989	N
1990	V
1991	~
1992	N
1993	V
1994	N
1995	V
1996	N
1997	V
1998	N
1999	V
2000	N
2001	V
2002	N
2003	V
2004	N
2005	V
2006	V
2007	N
2008	V
2009	+
2010	N
2011	N
2012	N
2013	N
2014	N
2015	V
2016	N
2017	V
2018	N
2019	V
2020	V
2021	N
2022	+
2023	V
2024	N
2025	V
2026	N
2027	V
2028	N
2029	V
2030	N
2031	V
2032	N
2033	V
2034	N
2035	V
2036	N
2037	V
2038	N
2039	V
2040	N
2041	V
2042	N
2043	V
2044	N
2045	V
2046	N
2047	V
2048	N
2049	V
2050	N
2051	V
2052	N
2053	V
2054	N
2055	V
2056	N
2057	V
2058	N
2059	V
2060	N
2061	V
2062	N
2063	V
2064	N
2065	V
2066	N
2067	V
2068	+
2069	N
2070	N
2071	N
2072	N
2073	N
2074	A
2075	N
2076	+
2077	V
2078	N
2079	V
2080	N
2081	V
2082	N
2083	V
2084	N
2085	V
2086	N
2087	V
2088	V
2089	N
2090	V
2091	N
2092	V
2093	N
2094	V
2095	N
2096	V
2097	N
2098	V
2099	N
2100	V
2101	N
2102	V
2103	N
2104	V
2105	N
2106	V
2107	N
2108	V
2109	N
2110	V
2111	N
2112	V
2113	~
2114	N
2115	V
2116	N
2117	V
2118	N
2119	V
2120	+
2121	N
2122	~
2123	N
2124	A
2125	N
2126	N
2127	N
2128	N
2129	N
2130	+
2131	V
2132	N
2133	V
2134	N
2135	V
2136	N
2137	V
2138	N
2139	V
2140	N
2141	V
2142	N
2143	V
2144	N
2145	V
2146	N
2147	V
2148	N
2149	V
2150	N
2151	V
2152	N
2153	V
2154	N
2155	V
2156	N
2157	V
2158	N
2159	V
2160	N
2161	V
2162	N
2163	V
2164	V
2165	N
2166	V
2167	N
2168	V
2169	N
2170	V
2171	N
2172	V
2173	N
2174	V
2175	N
2176	V
2177	N
2178	V
2179	N
2180	V
2181	N
2182	V
2183	N
2184	V
2185	N
2186	V
2187	N
2188	V
2189	N
2190	V
2191	N
2192	V
2193	N
2194	V
2195	N
2196	V
2197	N
2198	V
2199	N
2200	V
2201	N
2202	V
2203	V
2204	N
2205	V
2206	N
2207	V
2208	N
2209	V
2210	V
2211	+
2212	N
2213	N
2214	N
2215	N
2216	N
2217	N
2218	N
2219	N
2220	N
2221	N
2222	N
2223	+
2224	V
2225	N
2226	V
2227	N
2228	V
2229	N
2230	V
2231	N
2232	V
2233	N
2234	V
2235	N
2236	V
2237	N
2238	V
2239	N
2240	V
2241	N
2242	V
2243	N
2244	V
2245	N
2246	V
2247	N
2248	V
2249	N
2250	V
2251	N
2252	V
2253	N
2254	V
2255	N
2256	V
2257	N
2258	V
2259	N
2260	V
2261	N
2262	V
2263	N
2264	V
2265	N
2266	V
2267	N
2268	V
2269	N
2270	V
2271	N
2272	V
2273	N
2274	V
2275	N
2276	V
2277	N
2278	V
2279	N
2280	V
2281	N
2282	V
2283	N
2284	V
2285	N
2286	V
2287	N
2288	V
2289	N
2290	V
2291	N
2292	V
2293	N
2294	V
2295	N
2296	V
2297	N
2298	V
2299	N
2300	V
2301	N
2302	V
2303	N
2304	V
2305	N
2306	V
2307	N
2308	V
2309	V
2310	+
2311	N
2312	N
2313	V
2314	N
2315	N
2316	N
2317	N
2318	N
2319	N
2320	N
2321	N
2322	N
2323	N
2324	N
2325	N
2326	N
2327	A
2328	N
2329	V
2330	N
2331	+
2332	V
2333	V
2334	V
2335	+
2336	N
2337	V
2338	N
2339	N
2340	N
2341	+
2342	V
2343	N
2344	V
2345	N
2346	V
2347	N
2348	V
2349	N
2350	V
2351	N
2352	V
2353	+
2354	N
2355	N
2356	N
2357	N
2358	A
2359	N
2360	N
2361	N
2362	N
2363	N
2364	+
2365	V
2366	N
2367	V
2368	N
2369	V
2370	+
2371	N
2372	N
2373	N
2374	N
2375	N
2376	N
2377	A
2378	A
2379	N
2380	V
2381	V
2382	N
2383	V
2384	N
2385	N
2386	V
2387	N
2388	V
2389	N
2390	N
2391	V
2392	N
2393	V
2394	N
2395	V
2396	V
2397	N
2398	+
2399	V
2400	N
2401	V
2402	N
2403	V
2404	N
2405	V
2406	N
2407	V
2408	N
2409	V
2410	N
2411	V
2412	N
2413	V
2414	N
2415	V
2416	+
2417	N
2418	N
2419	+
2420	V
2421	N
2422	V
2423	N
2424	V
2425	+
2426	N
2427	N
2428	+
2429	V
2430	N
2431	V
2432	N
2433	V
2434	+
2435	N
2436	N
2437	N
2438	N
2439	N
2440	N
2441	N
2442	N
2443	N
2444	N
2445	N
2446	N
2447	A
2448	N
2449	+
2450	V
2451	N
2452	V
2453	N
2454	V
2455	N
2456	V
2457	V
2458	N
2459	V
2460	V
2461	+
2462	N
2463	N
2464	N
2465	N
2466	N
2467	N
2468	N
2469	+
2470	V
2471	N
2472	V
2473	N
2474	V
2475	+
2476	N
2477	N
2478	N
2479	+
2480	V
2481	N
2482	V
2483	N
2484	V
2485	N
2486	V
2487	+
2488	N
2489	N
2490	N
2491	N
2492	N
2493	N
2494	N
2495	N
2496	N
2497	A
2498	N
2499	+
2500	V
2501	N
2502	V
2503	N
2504	V
2505	N
2506	V
2507	+
2508	N
2509	N
2510	N
2511	N
2512	N
2513	N
2514	N
2515	N
2516	N
2517	N
2518	N
2519	A
2520	N
2521	V
2522	N
2523	V
2524	N
2525	N
2526	V
2527	N
2528	V
2529	N
2530	N
2531	N
2532	N
2533	V
2534	V
2535	N
2536	+
2537	V
2538	N
2539	V
2540	N
2541	V
2542	+
2543	N
2544	N
2545	N
2546	N
2547	N
2548	N
2549	N
2550	N
2551	A
2552	N
2553	+
2554	V
2555	N
2556	V
2557	N
2558	V
2559	+
2560	N
2561	N
2562	N
2563	N
2564	N
2565	N
2566	N
2567	N
2568	N
2569	N
2570	N
2571	N
2572	N
2573	N
2574	A
2575	N
2576	+
2577	V
2578	N
2579	V
2580	N
2581	V
2582	+
2583	N
2584	N
2585	N
2586	N
2587	+
2588	V
2589	N
2590	V
2591	N
2592	V
2593	N
2594	V
2595	+
2596	N
2597	N
2598	N
2599	A
2600	N
2601	V
2602	N
2603	V
2604	N
2605	N
2606	V
2607	V
2608	N
2609	V
2610	N
2611	N
2612	N
2613	N
2614	N
2615	V
2616	N
2617	V
2618	N
2619	N
2620	N
2621	N
2622	N
2623	A
2624	N
2625	V
2626	N
2627	V
2628	N
2629	N
2630	N
2631	N
2632	N
2633	N
2634	N
2635	N
2636	N
2637	N
2638	N
2639	N
2640	N
2641	N
2642	N
2643	V
2644	N
2645	V
2646	N
2647	N
2648	V
2649	N
2650	N
2651	V
2652	N
2653	V
2654	N
2655	N
2656	V
2657	V
2658	N
2659	V
2660	N
2661	N
2662	N
2663	N
2664	N
2665	N
2666	N
2667	N
2668	A
2669	N
2670	N
2671	N
2672	N
2673	N
2674	N
2675	N
2676	V
2677	N
2678	V
2679	N
2680	N
2681	N
2682	N
2683	N
2684	+
2685	V
2686	N
2687	V
2688	N
2689	V
2690	+
2691	N
2692	N
2693	N
2694	A
2695	N
2696	+
2697	V
2698	N
2699	V
2700	N
2701	V
2702	N
2703	V
2704	N
2705	V
2706	N
2707	V
2708	+
2709	N
2710	N
2711	N
2712	N
2713	N
2714	N
2715	N
2716	N
2717	N
2718	N
2719	N
2720	N
2721	A
2722	N
2723	V
2724	N
2725	N
2726	N
2727	N
2728	N
2729	+
2730	V
2731	N
2732	V
2733	N
2734	V
2735	N
2736	V
2737	+
2738	N
2739	N
2740	N
2741	N
2742	N
2743	N
2744	N
2745	+
2746	V
2747	N
2748	V
2749	N
2750	V
2751	N
2752	V
2753	+
2754	N
2755	N
2756	~
2757	N
2758	N
2759	N
2760	N
2761	N
2762	N
2763	N
2764	N
2765	N
2766	~
2767	N
2768	N
2769	N
2770	N
2771	V
2772	N
2773	N
2774	N
2775	V
2776	N
2777	V
2778	N
2779	N
2780	N
2781	N
2782	N
2783	~
2784	N
2785	N
2786	N
